full_id,highway,name,oneway,surface,maxspeed,lanes,length
w48180440,secondary,w48180440,yes,,,"1",45.454671559017626
w48397933,service,w48397933,yes,asphalt,,"1",27.054221201803337
w48397937,service,w48397937,no,grass_paver,,"1",58.967667191580482
w48397945,service,w48397945,yes,,,"1",40.003555119292322
w48397946,service,w48397946,no,,,"1",24.875529781645429
w48397947,service,w48397947,no,asphalt,,"1",73.525396709922830
w48397948,service,w48397948,no,asphalt,,"1",199.543769389220870
w48397956,service,w48397956,yes,asphalt,,"1",111.035107018024377
w48503537,secondary,Corso Trieste,yes,,,"1",444.453416366389945
w48503538,service,w48503538,no,,,"1",189.525966566655399
w48503540,service,w48503540,no,,,"1",327.163921114694688
w48503541,service,w48503541,no,,,"1",207.190071865998902
w48503545,service,w48503545,no,,,"1",37.001774329305604
w48503548,service,w48503548,no,,,"1",16.985291658086496
w48559286,unclassified,w48559286,no,,,"1",94.898062133657064
w48560799,residential,Via Valona,yes,asphalt,,"1",287.578227394756595
w48560803,residential,w48560803,no,,,"1",102.839047631912791
w48563881,residential,Piazza Umberto Primo,yes,asphalt,,"1",139.657720974649550
w48563882,residential,Piazza Umberto Primo,yes,asphalt,,"1",166.082978979888935
w48563884,residential,Piazza Umberto Primo,yes,asphalt,,"1",167.428367469877657
w48563888,secondary,Viale Saverio Dioguardi,yes,,,"1",128.029280868227119
w48563889,unclassified,Viale Saverio Dioguardi,no,,,"1",56.007300328639097
w48563890,unclassified,Viale Saverio Dioguardi,no,,,"1",59.076663156912602
w48563892,unclassified,w48563892,yes,,,"1",40.995979763519365
w48563893,unclassified,w48563893,no,asphalt,,"2",146.286415730542217
w48563895,tertiary,Largo Abbazia Santa Scolastica,yes,asphalt,,"2",174.145884244417715
w48563896,tertiary,Via Camillo Rosalba,no,asphalt,,"2",15.376823681356818
w48563898,track,w48563898,no,gravel,,"1",106.451768243831367
w48563902,unclassified,w48563902,yes,,,"1",110.937275644899046
w48563903,residential,w48563903,yes,,,"1",49.094778422402058
w48563904,residential,w48563904,yes,,,"1",8.791613896596150
w48659802,residential,w48659802,no,,,"1",86.391719880235257
w48871219,residential,Piazza della Libertà,no,sett,,"1",9.223746736091320
w48874520,tertiary,Via Camillo Rosalba,no,,"50","1",44.490929891820564
w48874522,trunk_link,w48874522,yes,,,"1",98.725520627330212
w48874523,secondary_link,w48874523,yes,,,"1",118.085844153901661
w48874524,residential,w48874524,no,,,"1",189.437524947411390
w48874527,residential,Via Papa Giovanni Paolo I,no,,,"1",134.596341690775546
w48874529,unclassified,Stradella Cannaruto,no,,,"1",47.597627563351921
w48874530,track,w48874530,no,grass,,"1",93.441045719061549
w48874531,residential,Via Pietro Nenni,yes,,,"1",277.941055701435175
w48874532,tertiary,Via Michele Mitolo,no,,,"1",130.419286516325712
w48874535,residential,Via Giovan Battista Trevisani,yes,,,"1",149.238427327817675
w49015712,residential,w49015712,yes,,,"1",44.972954685047497
w49015713,residential,w49015713,yes,,,"1",48.382978236314806
w49023753,secondary_link,w49023753,yes,asphalt,,"1",112.192664282488678
w49023755,residential,Via Timavo,yes,,,"1",119.494417611120127
w49023756,residential,w49023756,no,,,"1",132.683484728160494
w49063453,tertiary,Strada Santa Caterina,yes,asphalt,,"1",100.128941483618306
w49063454,tertiary,Strada Santa Caterina,no,asphalt,,"1",285.819966552282949
w49063460,secondary_link,w49063460,yes,,,"1",14.441408561691665
w49063461,tertiary,Strada Torrebella,no,,"50","1",348.366590201811391
w49063463,tertiary,Strada Canestrelle,no,,,"1",186.383560431427242
w49063464,tertiary,Strada Torre Tresca,no,asphalt,"30","1",59.057369998613417
w49063465,unclassified,w49063465,yes,,,"1",57.941567857689080
w49063468,tertiary,Strada Torrebella,no,,,"1",200.653815101497344
w49063470,secondary_link,Strada Torrebella,yes,,,"1",43.141193733756538
w49185316,service,w49185316,no,,,"1",116.921399516675081
w49195709,residential,Via Timavo,yes,asphalt,,"1",267.211303871732696
w49195711,residential,1° Privata De Angelis,no,,,"1",63.854982475970836
w49195712,service,w49195712,no,,,"1",31.741059793437486
w49197451,secondary,Via Francesco Crispi,yes,asphalt,,"1",294.116097069856551
w49197452,unclassified,w49197452,yes,,,"1",43.767262934350427
w49197454,secondary_link,Viale Europa,yes,asphalt,,"1",31.362148491967318
w49197456,secondary,Via Francesco Crispi,no,asphalt,,"2",73.590213092119342
w49199258,secondary_link,w49199258,yes,,"30","1",67.612128113220095
w49199264,service,w49199264,no,,,"1",66.847720201736109
w49199265,service,w49199265,yes,,,"1",20.843679892714245
w49199267,service,w49199267,yes,,,"1",206.230418087409845
w49199268,service,w49199268,yes,,,"1",22.816224110093081
w49199269,service,w49199269,no,,,"1",52.713433933138170
w49199280,service,w49199280,no,asphalt,,"1",151.244468409099966
w49205173,service,w49205173,no,,,"1",21.518082467820474
w49205176,tertiary_link,Strada Donadonisi,yes,,"40","1",60.929445982274025
w49208259,secondary,Via Giovanni Amendola,yes,asphalt,,"1",291.155830384975388
w49209082,service,w49209082,yes,,,"1",43.336725347843036
w49209087,residential,Via Gioacchino Murat,yes,asphalt,,"1",508.804054185462178
w49209094,residential,Molo San Nicola,no,,,"1",85.198045124759432
w49766447,service,w49766447,yes,gravel,,"1",103.372109694245367
w49766455,track,w49766455,no,gravel,,"1",343.592864115352597
w49766495,track,Strada Chiurlia,no,gravel,,"1",292.195005899244507
w49766498,track,Strada Chiurlia,no,gravel,,"1",161.117974200405115
w49772636,trunk_link,w49772636,yes,asphalt,"40","1",311.904525832826039
w49772637,secondary_link,w49772637,yes,asphalt,,"1",41.507083210680157
w49772638,secondary_link,w49772638,yes,,,"1",16.307488101727454
w49772639,service,w49772639,no,,,"1",52.038985473249895
w49772640,service,w49772640,no,,,"1",46.711392121256743
w49772641,service,w49772641,no,,,"1",48.964868082673860
w49772643,service,w49772643,no,,,"1",149.650259680759461
w49772654,service,w49772654,no,,,"1",24.883613599335888
w49772660,service,w49772660,no,,,"1",153.239616740855411
w49772662,service,w49772662,no,,,"1",132.610353367885608
w49772663,service,w49772663,no,,,"1",60.790312076011226
w49772664,service,w49772664,no,,,"1",39.200956905038247
w49772665,service,w49772665,no,,,"1",24.376608689426188
w49772667,service,w49772667,no,,,"1",219.735095263431504
w49772669,service,w49772669,no,,,"1",46.649808864562502
w49772670,service,w49772670,no,,,"1",27.598367707193422
w49772671,service,w49772671,no,,,"1",169.832032204180138
w49772672,secondary,Via Nicola Vernola,yes,,,"1",171.643174798485603
w49772673,secondary,Via Nicola Vernola,yes,,,"1",54.045020241460051
w49772674,secondary,Via Nicola Vernola,yes,,,"1",54.909341184499617
w49772677,service,w49772677,no,gravel,,"1",531.705671253783180
w49772678,service,w49772678,no,,,"1",196.092472010506839
w49810913,primary,Via Stefano Jacini,yes,,,"1",301.787274550918426
w49810914,service,w49810914,yes,,,"1",90.422951979398533
w49811430,tertiary,w49811430,yes,,,"1",51.415425559714095
w49811431,residential,Strada San Nicola,no,,,"1",8.460855705029877
w49811432,residential,w49811432,no,,,"1",89.221674052950604
w49811483,unclassified,Viale Santa Rita,yes,,,"1",538.397200051464324
w49811487,service,w49811487,no,,,"1",77.543320595964630
w49911348,tertiary,Via Michele Mitolo,yes,,,"1",508.907247636230466
w49989232,tertiary_link,Strada Donadonisi,yes,,"40","1",65.646207510019352
w49989233,service,w49989233,no,,,"1",19.093107314240740
w49989234,service,w49989234,yes,,,"1",114.142360932154901
w50077954,residential,Via Angelo Bassi,no,,,"1",171.022256922080373
w50077955,service,w50077955,yes,,,"1",51.067829642430787
w50077956,service,w50077956,yes,,,"1",44.603028837466567
w50079219,trunk_link,w50079219,yes,,"40","1",133.974330435774021
w50079220,secondary_link,w50079220,yes,asphalt,"30","1",62.572239909107623
w50079221,tertiary,w50079221,yes,,,"1",167.358815348283059
w50079222,tertiary,w50079222,yes,,"40","1",24.099011651788906
w50079223,unclassified,w50079223,yes,,,"1",463.180775494175691
w50079224,unclassified,w50079224,yes,,,"1",376.163472444684771
w50079225,unclassified,w50079225,yes,,,"1",54.393563199152489
w50079226,unclassified,w50079226,yes,,,"1",269.572985669194964
w50079227,unclassified,w50079227,yes,,,"1",810.090934925779152
w50079228,trunk_link,w50079228,no,,"40","1",32.957224872119006
w50079230,tertiary,w50079230,yes,,,"1",32.600864639853363
w50079231,unclassified,w50079231,no,,,"1",310.756341120717707
w50079232,unclassified,w50079232,yes,,,"1",43.050119452531497
w50079233,unclassified,w50079233,yes,,,"1",408.086878291811161
w50079234,unclassified,w50079234,yes,,,"1",26.054153646514848
w50079239,tertiary,Viale Francesco de Blasio,yes,,,"2",274.065831139046225
w50079240,tertiary,Viale Francesco de Blasio,yes,asphalt,"40","2",771.008060076718380
w50079241,service,w50079241,yes,,,"1",199.716863786691107
w50079242,service,w50079242,no,,,"1",248.786698217753099
w50082625,service,Via Rosario Livatino,yes,,,"1",163.229090521159492
w50082639,unclassified,w50082639,yes,,,"1",42.553398620937614
w50082718,track,w50082718,no,,,"1",66.131544446930306
w50082807,track,w50082807,no,,,"1",91.246710976025540
w50082809,tertiary,Prolungamento Via Camillo Rosalba,no,asphalt,"50","2",77.540919257517075
w50082829,tertiary,w50082829,no,,"50","1",52.401967408348057
w50082911,tertiary,Sottovia Quintino Sella,yes,,,"1",31.427295460043091
w50308669,unclassified,Largo 2 Giugno,yes,,,"1",58.760783065641718
w50309445,secondary,Piazza Luigi di Savoia,yes,,,"1",25.342354594535863
w50317003,service,w50317003,no,,,"1",247.324558082973482
w50317004,service,w50317004,no,,,"1",129.822758517651891
w50317005,service,w50317005,yes,,,"1",65.329068625329555
w50317007,secondary,Via Brigata Regina,yes,,,"1",84.745128640408751
w50317008,secondary,Via Brigata Regina,yes,,,"1",81.016530593829046
w50317015,residential,Corso Giuseppe Mazzini,yes,,,"1",218.485671240443480
w50319917,service,w50319917,yes,,,"1",41.398910002245358
w50319918,tertiary,Via Giulio Petroni,yes,asphalt,,"1",355.417125721790171
w50319919,tertiary,Via Giulio Petroni,no,asphalt,,"1",696.236492697510357
w50319927,secondary,Via Giuseppe Solarino,yes,,,"3",105.324941741123467
w50319964,service,w50319964,yes,,,"1",36.346411898857859
w50320737,unclassified,Largo Don Franco Ricci,yes,asphalt,,"1",110.638399754578145
w50321766,service,Piazza Aldo Moro,yes,,,"1",119.250971191474221
w50322583,unclassified,w50322583,yes,,,"1",28.945462475959602
w50326732,service,w50326732,yes,,,"1",69.889827609657701
w50326735,service,w50326735,no,gravel,,"1",165.778053179834956
w50367867,unclassified,Viale Nicola Dell'Andro,yes,asphalt,,"1",11.978560086178023
w50367869,unclassified,Viale Saverio Dioguardi,yes,,,"1",88.507550259946996
w50367887,service,w50367887,no,,,"1",28.092904592637939
w50367888,unclassified,Via Generale Carlo Alberto Dalla Chiesa,no,,,"1",285.815077946936526
w50367895,service,w50367895,no,,,"1",66.312930875925673
w50367897,service,w50367897,no,,,"1",29.538027555469053
w50367898,service,w50367898,no,,,"1",28.061110767555011
w50367907,secondary,Viale John Fitzgerald Kennedy,yes,asphalt,,"1",667.908211636795500
w50367914,tertiary,w50367914,yes,,,"1",62.755021425659145
w50367915,service,w50367915,yes,asphalt,,"1",98.758883573494842
w50367917,service,w50367917,yes,asphalt,,"1",33.048213117895955
w50370678,service,w50370678,yes,,,"1",124.728335077126914
w50370679,unclassified,w50370679,yes,,,"1",6.039436599198473
w50370685,residential,w50370685,no,,,"1",147.898390552727449
w50370692,service,w50370692,yes,,,"1",35.244136673436344
w50370694,residential,Via Antonio Lucarelli,no,,,"1",116.376673160070368
w50370699,unclassified,w50370699,yes,,,"1",41.048195497515124
w50370703,residential,w50370703,yes,,,"1",415.879660411223995
w50370704,service,w50370704,yes,,,"1",23.030789248460685
w50372580,service,w50372580,no,,,"1",27.442047572071345
w50372581,service,w50372581,no,,,"1",148.521753908099925
w50372583,track,Strada Chiurlia,no,gravel,,"1",579.938185244664169
w50372584,track,w50372584,no,gravel,,"1",192.032086769100289
w50372586,unclassified,w50372586,no,gravel,,"1",201.372105605746924
w50372592,unclassified,w50372592,no,gravel,,"1",811.224497204091904
w50372595,track,w50372595,no,gravel,,"1",177.576869344522095
w50375398,residential,Via Rocco Dicillo,no,,,"1",81.745842906762590
w50375400,track,w50375400,no,dirt,,"1",81.205414644469528
w50835373,service,w50835373,no,,,"1",136.452751440502510
w50835374,residential,w50835374,yes,,,"1",27.659046762009964
w50835382,service,w50835382,no,,,"1",50.720945977940119
w50835383,service,Via Avvocato Onofrio Lattanzio,no,,,"1",144.604987514027897
w50835384,service,w50835384,no,,,"1",17.137125296137590
w50835386,tertiary,Via Antonio Lucarelli,yes,,,"1",180.575622174857301
w50835387,secondary,w50835387,yes,asphalt,,"1",60.511498701210414
w50835388,secondary,w50835388,yes,,,"1",114.839429000136860
w50835389,service,w50835389,no,asphalt,,"1",54.069214796592647
w50835390,service,w50835390,yes,asphalt,,"1",141.561320801293562
w50839934,service,w50839934,no,,,"1",22.567210460717142
w50839935,service,w50839935,no,gravel,,"1",53.044434053445585
w50840612,service,w50840612,no,,,"1",43.614931488175195
w50840614,service,w50840614,no,,,"1",17.554597608500544
w51034167,unclassified,Via Mauro Amoruso,no,,,"1",249.207572381575801
w51034168,residential,w51034168,no,,,"1",154.319429878343897
w51034169,tertiary_link,w51034169,yes,asphalt,,"1",157.772045626057178
w51034170,tertiary_link,w51034170,yes,asphalt,,"1",81.853936600553226
w51034171,tertiary_link,w51034171,no,asphalt,,"1",96.411805256870707
w51035150,unclassified,w51035150,no,,,"1",39.404404108817282
w51035153,service,w51035153,yes,,,"1",48.132048069072866
w51035155,service,w51035155,no,,,"1",43.300990922730449
w51035156,service,w51035156,no,,,"1",26.661951601400219
w51035565,service,Q8,no,,,"1",111.881588388751595
w51035573,service,Q8,no,,,"1",52.316456593630789
w51035579,service,Q8,no,,,"1",25.782888882439387
w51140784,secondary,w51140784,no,,,"1",15.043157744366923
w51140785,secondary,w51140785,no,,,"1",12.163583397841894
w51140786,secondary,w51140786,no,,,"1",15.447947392524197
w51141670,service,w51141670,no,,,"1",13.142263447425846
w51167039,service,w51167039,no,,,"1",32.279553171968963
w51167044,service,w51167044,no,,,"1",36.837050760420993
w51167338,unclassified,Via Geremia D'Erasmo,no,,,"1",378.892658632753864
w51167529,tertiary,Prolungamento Via Camillo Rosalba,no,asphalt,"50","2",445.678029922668600
w51167608,residential,Via Rocco Dicillo,yes,,"50","1",30.697597652136842
w51167620,residential,Contrada Ferrigni,no,,,"1",272.458275579284248
w51167624,residential,Contrada Ferrigni,yes,,,"1",81.390875195518163
w51167638,residential,Via Roccaporena,no,,,"1",310.767805325233610
w51167719,tertiary,Via Ospedale di Venere,yes,,,"1",275.577773579008181
w51167723,tertiary,Via Ospedale di Venere,no,,"50","1",182.156781071461154
w51167727,residential,Via Vaccarella,yes,,,"1",289.866648391111937
w51558454,unclassified,Via Gaetano Marchitelli,yes,,,"1",74.668065226227498
w51570992,unclassified,Via Rodolfo Redi,yes,,,"1",94.883808942226423
w52041093,service,w52041093,no,,,"1",25.509449247026314
w52041094,service,w52041094,no,,,"1",18.279961408224434
w52041321,unclassified,Strada Santa Caterina,no,,,"1",267.357763764356662
w52041323,unclassified,Via Nicola Ruffo,no,asphalt,,"2",348.587639382670829
w52042627,service,w52042627,yes,asphalt,,"1",321.674123583448136
w52042628,unclassified,w52042628,yes,,,"1",15.053234356582985
w52042629,service,w52042629,yes,asphalt,,"1",107.586599283643778
w52042630,service,w52042630,yes,asphalt,,"1",78.683419588519484
w52042631,service,w52042631,yes,asphalt,,"1",56.432598068198651
w52042632,service,w52042632,yes,asphalt,,"1",388.310351351847771
w52042633,service,w52042633,no,asphalt,,"2",356.082078374073319
w52042637,unclassified,Viale Caduti di Nassiriya,no,asphalt,,"1",384.803564719030192
w52042638,service,w52042638,yes,,,"1",129.403205271872679
w52042639,unclassified,Viale Caduti di Nannsiriya,yes,asphalt,,"1",32.273053117434756
w52042640,unclassified,Viale Caduti di Nannsiriya,yes,asphalt,,"1",24.738354903418536
w52042641,unclassified,Via Vincenzo Sassanelli,no,asphalt,,"1",356.022001211910606
w52128306,trunk_link,w52128306,yes,,,"1",442.645820783571594
w52128308,trunk_link,w52128308,no,,,"1",228.324344804272869
w52570166,tertiary,Strada Complanare Ovest,no,asphalt,"70","1",1285.511766141110911
w53100661,secondary,Via Gabriele D'Annunzio,no,asphalt,,"2",111.533685294479326
w53100665,trunk_link,SS 16 Raccordo Aeroporto,yes,asphalt,"50","1",302.136721107295216
w53100666,service,w53100666,no,,,"1",337.754750979693654
w53100674,service,w53100674,no,,,"1",317.485799756147458
w53100678,service,w53100678,no,,,"1",49.772969597782613
w53100865,trunk_link,w53100865,yes,,,"1",86.073217162090771
w53100866,trunk_link,w53100866,no,,,"1",8.995296725415733
w53100867,trunk_link,w53100867,yes,,,"1",44.361956664886108
w53100868,trunk_link,w53100868,yes,,,"1",183.080604819117497
w53100870,trunk_link,w53100870,yes,,,"1",47.063806891808120
w53101055,trunk_link,w53101055,yes,,,"1",105.906710920424842
w53101056,tertiary_link,w53101056,yes,,,"1",61.581153693987133
w53104899,service,w53104899,no,,,"1",73.936962551209618
w53104900,service,w53104900,no,,,"1",13.081386638422769
w53104910,service,Strada Santa Candida,no,,,"1",89.133700445303489
