Id,Data,Abitato,Tipo,Caratteris,Asciutto,Pavimentaz,Meteo,Traffico,DanniCose,Lesioni,Ora,Minuto,Strada,NearestX,NearestY,Quartiere,FasciaOraria,Strada_FullId,Strada_Highway,Strada_Name,Strada_Oneway,Strada_Maxspeed,Strada_Lanes,Strada_Length,Quartiere_Id,Quartiere_Nome,Quartiere_Area,Quartiere_Pop2011,Quartiere_Densita
11,02/01/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Sereno,Normale,0,1,21,15,w1164108701,16.8537653125836,41.1077766213592,8,sera,w1164108701,secondary_link,w1164108701,1,37.15521753264767,1,48.59684218214812,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
12,03/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,6,10,w96606441,16.8615102149403,41.1103787503567,8,mattina,w96606441,tertiary,Viale Quinto Orazio Flacco,0,30.0,2,545.5575215348327,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
13,03/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,8,15,w714465412,16.9991507378271,41.0863025647585,17,mattina,w714465412,residential,Via Monte Sei Busi,1,40.30221991197471,1,47.71576718258141,17,XVII - TORRE A MARE,5117090.348814829,5108,998.2235316957156
14,03/01/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,0,8,40,w1265255787,16.8672534884199,41.1008978143737,7,mattina,w1265255787,tertiary,Via Giulio Petroni,0,55.63033254141414,1,175.58736581348623,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
15,03/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,10,15,w33831686,16.8622846783024,41.1100821971634,8,mattina,w33831686,residential,Via Daniele Petrera,1,40.30221991197471,1,267.6579440167088,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
16,03/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,18,20,w29983499,16.8674290483401,41.1168848224811,2,sera,w29983499,secondary,Via Giuseppe Capruzzi,0,51.70714492631247,1,187.57871253072713,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
17,04/01/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,1,0,0,w50319918,16.8677313538195,41.107239968973,8,notte,w50319918,tertiary,Via Giulio Petroni,1,55.63033254141414,1,355.41712572179017,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
18,04/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,1,1,6,15,w1226960831,16.8515699053935,41.1271874523129,4,mattina,w1226960831,secondary,Via Napoli,0,51.70714492631247,1,328.4243880920374,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
19,04/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,8,20,w25654689,16.8513278818338,41.1143069298392,8,mattina,w25654689,secondary,Via Giuseppe Sangiorgi,1,51.70714492631247,2,155.22857434218952,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
20,04/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,12,10,w68563043,16.872512792694,41.1213236947132,2,pomeriggio,w68563043,secondary,Corso Cavour,1,51.70714492631247,1,345.9656160796375,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
21,04/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,14,45,w30652840,16.8856483743804,41.0996792876955,6,pomeriggio,w30652840,residential,Via Junipero Serra,0,40.30221991197471,1,125.72045656660464,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
22,04/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,15,20,w30009725,16.8677559036262,41.1312951658515,1,pomeriggio,w30009725,secondary,Corso Senatore Antonio De Tullio,0,51.70714492631247,1,397.78035846942333,1,I - SAN NICOLA,815125.8006506412,5667,6952.301099384348
23,04/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,20,5,w30902756,16.8662192648795,41.0630331230444,15,sera,w30902756,tertiary,Via Vittorio Veneto in Ceglie,0,55.63033254141414,1,339.45643921894276,15,XV - CEGLIE DEL CAMPO,6788640.618601141,10414,1534.0331864770146
24,04/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,23,15,w30029575,16.8674851111947,41.1134515109327,8,sera,w30029575,residential,Via Francesco Campione,0,50.0,1,381.80961247503575,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
25,05/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,9,0,w295029132,16.7632349673119,41.1513764895243,12,mattina,w295029132,residential,w295029132,0,40.30221991197471,1,192.9047669235554,12,XII - PALESE - MACCHIE,9896021.478098463,13980,1412.6889306920016
26,05/01/2022,1,Strada urbana,Incrocio,0,Asfaltata,Sereno,Normale,0,0,9,15,w25634503,16.8843304459818,41.1155503803021,5,mattina,w25634503,secondary,Via Caldarola,0,51.70714492631247,1,298.3745625936568,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
27,05/01/2022,1,Strada urbana,Intersezione stradale segnalata,1,Asfaltata,Sereno,Normale,0,0,10,10,w344265629,16.8444136703178,41.1312167604689,10,mattina,w344265629,residential,Via San Francesco alla Rena,0,40.30221991197471,1,312.79020899629757,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
28,05/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,15,15,w24884052,16.861180248346,41.1215219609008,4,pomeriggio,w24884052,tertiary,Via Dante Alighieri,1,55.63033254141414,1,1045.5932272114526,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
29,05/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,15,15,w130574844,16.8267798557463,41.1364126950666,10,pomeriggio,w130574844,residential,Via Nino Rota,1,40.30221991197471,1,171.985253231145,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
30,05/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,16,35,w30009729,16.8745583702357,41.1247320624943,2,pomeriggio,w30009729,secondary,Lungomare Araldo di Crollalanza,0,51.70714492631247,4,320.08500484300686,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
31,05/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Nuvoloso,Normale,0,1,18,45,w25563515,16.8752479221741,41.1173386970607,6,sera,w25563515,residential,Via Trento,1,40.30221991197471,1,319.3745667253944,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
32,05/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,19,15,w25586444,16.8676187591943,41.1127541222092,8,sera,w25586444,residential,w25586444,0,40.30221991197471,1,97.71829026141853,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
33,05/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Nuvoloso,Scarso,0,1,22,15,w87263704,16.8497348651531,41.1153110178796,8,sera,w87263704,secondary,w87263704,0,51.70714492631247,2,251.86290553306117,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
34,06/01/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,1,0,6,20,w68563043,16.8725704480576,41.1208414223306,2,mattina,w68563043,secondary,Corso Cavour,1,51.70714492631247,1,345.9656160796375,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
35,06/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,12,35,w25817735,16.8660588364677,41.0925869086724,8,pomeriggio,w25817735,tertiary,Via Giulio Petroni,0,55.63033254141414,1,354.0446930486182,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
36,06/01/2022,1,Strada urbana,Rotatoria,0,Asfaltata,Pioggia in atto,Normale,0,0,21,32,w901684284,16.8929027561897,41.0917255422981,6,sera,w901684284,secondary,Strada Statale Bari - Gioia del Colle,1,51.70714492631247,2,244.0356692785117,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
37,07/01/2022,1,Statale entro l abitato,Sottopasso illuminato,0,Asfaltata,Nuvoloso,Scarso,1,0,2,30,w45828364,16.813400448367,41.1350117278292,10,notte,w45828364,trunk_link,w45828364,1,40.0,1,124.31172356576565,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
38,07/01/2022,1,Strada urbana,Incrocio,0,Asfaltata,Nuvoloso,Normale,0,0,11,35,w600312455,16.7474370431701,41.1625860893122,13,mattina,w600312455,residential,w600312455,0,40.30221991197471,1,51.77624148509255,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
39,07/01/2022,0,Statale,Rettilineo,0,Asfaltata,Pioggia in atto,Intenso,0,0,16,50,w1217506132,16.9122181134935,41.0996599417748,5,pomeriggio,w1217506132,trunk,Tangenziale di Bari,1,90.0,3,995.9938459437569,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
40,07/01/2022,1,Strada urbana,Intersezione semaforizzata,0,Asfaltata,Pioggia in atto,Intenso,0,1,18,45,w48180343,16.8618692423144,41.0777964492902,14,sera,w48180343,secondary,Viale Gennaro Trisorio-Liuzzi,0,50.0,1,534.3727523810151,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
41,07/01/2022,0,Comunale extraurbana,Rotatoria,0,Asfaltata,Pioggia in atto,Normale,0,1,20,30,w30342434,16.9525196707375,41.0932630811475,5,sera,w30342434,trunk_link,w30342434,1,40.0,1,51.32557276733047,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
42,08/01/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Pioggia in atto,Scarso,0,0,7,10,w137226585,16.8655231944127,41.0885040190332,14,mattina,w137226585,tertiary,Via Giulio Petroni,0,55.63033254141414,1,147.95289700388525,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
43,08/01/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Pioggia in atto,Normale,1,0,9,50,w30198388,16.7803188826421,41.1403128146364,12,mattina,w30198388,unclassified,w30198388,0,39.42018686626061,1,2067.298137715499,12,XII - PALESE - MACCHIE,9896021.478098463,13980,1412.6889306920016
44,08/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,12,20,w734285482,16.8395252214033,41.1173573895229,9,pomeriggio,w734285482,secondary,Via Bruno Buozzi,0,30.0,2,243.81133894284218,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
45,08/01/2022,1,Strada urbana,Incrocio,0,Asfaltata,Pioggia in atto,Scarso,0,0,16,45,w295029132,16.7631397550433,41.1513989657172,12,pomeriggio,w295029132,residential,w295029132,0,40.30221991197471,1,192.9047669235554,12,XII - PALESE - MACCHIE,9896021.478098463,13980,1412.6889306920016
46,08/01/2022,1,Strada urbana,Incrocio,0,Asfaltata,Vento forte,Normale,0,0,19,25,w87270543,16.8649196268647,41.1024711709591,8,sera,w87270543,residential,Via Papa Innocenzo XII,0,40.30221991197471,1,405.1794106210938,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
47,08/01/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Pioggia in atto,Normale,0,1,19,40,w25654684,16.8541915497495,41.1140975487422,8,sera,w25654684,residential,Via Pietro Colletta,1,40.30221991197471,1,293.82018864446013,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
48,08/01/2022,0,Statale,Rettilineo,0,Asfaltata,Nuvoloso,Normale,0,1,21,0,w35681799,16.8161584858168,41.1330665096218,10,sera,w35681799,trunk,Tangenziale di Bari,1,90.0,3,858.0765850486479,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
49,08/01/2022,0,Statale,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,22,0,w45828362,16.809642846762,41.1368459146336,10,sera,w45828362,trunk,Tangenziale di Bari,1,90.0,2,206.89947637726283,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
50,09/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,2,27,w25654817,16.8714153806899,41.1002727786541,7,notte,w25654817,tertiary,Corso Alcide De Gasperi,0,50.0,1,1259.2263424424286,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
51,09/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,6,5,w24884077,16.8663780941516,41.1251698056169,2,mattina,w24884077,residential,Via Marchese di Montrone,1,40.30221991197471,1,445.2406671589467,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
52,10/01/2022,1,Strada urbana,Intersezione stradale segnalata,0,Asfaltata,Nuvoloso,Scarso,0,1,2,20,w24884089,16.8723997533745,41.1231368788516,2,notte,w24884089,residential,Via Salvatore Cognetti,1,40.30221991197471,1,26.691953794140865,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
53,10/01/2022,1,Strada urbana,Intersezione semaforizzata,0,Asfaltata,Pioggia in atto,Normale,0,0,11,20,w1211804126,16.8488055999875,41.1018703243654,8,mattina,w1211804126,primary,Via Bitritto,0,57.60647605047604,2,29.891598384758503,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
54,10/01/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Nuvoloso,Normale,0,1,11,30,w30002101,16.8694439877042,41.1121173367089,7,mattina,w30002101,residential,Via Giovanni Laterza,0,40.30221991197471,1,314.5872464857556,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
55,10/01/2022,1,Strada urbana,Incrocio,0,Asfaltata,Pioggia in atto,Normale,0,0,13,36,w25634811,16.8427537400686,41.1368974514089,10,pomeriggio,w25634811,tertiary,Via Adriatico,0,55.63033254141414,2,367.1165031087143,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
56,10/01/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Pioggia in atto,Intenso,0,1,17,15,w30047398,16.8477406616895,41.1262793684646,4,pomeriggio,w30047398,secondary,Via Tommaso Fiore,1,51.70714492631247,1,231.8829065888568,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
57,10/01/2022,1,Statale entro l abitato,Rettilineo,0,Asfaltata,Pioggia in atto,Normale,1,0,17,15,w28792611,16.8997641833492,41.0962630689954,5,pomeriggio,w28792611,demolished,Tangenziale di Bari,1,90.0,3,1093.692499815645,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
58,10/01/2022,0,Statale,Rettilineo,0,Asfaltata,Pioggia in atto,Normale,0,1,17,20,w318950469,16.8930498343961,41.0911261661599,6,pomeriggio,w318950469,trunk,Strada Statale 100 di Gioia del Colle (Bari - Taranto),1,85.83028117440666,2,382.00877083094247,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
59,10/01/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Pioggia in atto,Scarso,1,0,20,30,w31576511,16.8511355310129,41.0893248114288,14,sera,w31576511,secondary_link,Viale Giuseppe Tatarella,1,37.15521753264767,1,557.3160613286519,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
60,11/01/2022,1,Strada urbana,Incrocio,0,Asfaltata,Nuvoloso,Normale,0,0,8,25,w25634770,16.8379829254619,41.1306893287018,10,mattina,w25634770,tertiary,w25634770,0,55.63033254141414,1,15.587520235764474,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
61,11/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Nuvoloso,Normale,0,0,9,20,w114962616,16.8463897214906,41.1267748972639,4,mattina,w114962616,unclassified,w114962616,0,39.42018686626061,1,65.71203397173498,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
62,11/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,11,10,w24889107,16.8668910057468,41.1259701778455,1,mattina,w24889107,residential,Piazza Giuseppe Massari,1,40.30221991197471,1,29.34914214879594,1,I - SAN NICOLA,815125.8006506412,5667,6952.301099384348
63,11/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,11,50,w344265628,16.8376842034185,41.1282247797617,10,mattina,w344265628,secondary,Via Napoli,0,51.70714492631247,1,17.602203492833834,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
64,11/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,12,5,w173680979,16.8483462058869,41.1015648588997,8,pomeriggio,w173680979,primary,Via Bitritto,0,57.60647605047604,2,690.9123790693377,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
65,11/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Nuvoloso,Scarso,0,0,14,30,w29316823,16.8550000230975,41.1252622204455,4,pomeriggio,w29316823,residential,Corso Giuseppe Mazzini,0,40.30221991197471,1,339.30673079520005,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
66,11/01/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,1,17,50,w29983510,16.8783398964522,41.1144002308672,6,pomeriggio,w29983510,residential,Via Maria Cristina di Savoia,1,40.30221991197471,1,291.30303096894977,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
67,11/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,18,10,w33053729,16.781160053616,41.1280437639026,11,sera,w33053729,residential,Francesco Paolo Troccoli D,0,40.30221991197471,2,211.29198270972458,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
68,11/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,19,10,w30676401,16.8688299865218,41.076808608597,14,sera,w30676401,residential,Via Bologna,0,40.30221991197471,1,267.22732337669476,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
69,11/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,21,5,w129127803,16.847809864702,41.0963617521789,8,sera,w129127803,tertiary,Strada Torre Tresca,0,55.63033254141414,1,1075.950036854448,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
70,12/01/2022,1,Strada urbana,Incrocio,0,Asfaltata,Pioggia in atto,Scarso,0,1,0,5,w1253560891,16.8458468732992,41.1326088773538,10,notte,w1253560891,secondary,Corso Vittorio Veneto,0,50.0,4,594.6397237142694,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
71,12/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,12,15,w204405768,16.8000340354071,41.1293051347612,11,pomeriggio,w204405768,residential,Via A. De Vicariis,0,40.30221991197471,1,217.8441882926424,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
72,12/01/2022,1,Strada urbana,Intersezione stradale segnalata,1,Asfaltata,Sereno,Scarso,0,1,14,10,w293289326,16.7495194696559,41.1583496964284,13,pomeriggio,w293289326,tertiary,Corso Umberto I,0,55.63033254141414,1,752.6036044150432,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
73,12/01/2022,1,Strada urbana,Rotatoria,1,Asfaltata,Nuvoloso,Normale,0,1,16,20,w1228501786,16.7341399052315,41.151495871814,13,pomeriggio,w1228501786,unclassified,w1228501786,1,39.42018686626061,1,8.512351339077735,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
74,12/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,20,15,w31555229,16.8399549668442,41.1213748740027,9,sera,w31555229,unclassified,Via Ascianghi,0,39.42018686626061,1,998.8016755224896,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
75,13/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,1,15,w1223324597,16.8593094091156,41.1014851125422,8,notte,w1223324597,secondary,Viale John Fitzgerald Kennedy,1,51.70714492631247,1,209.1834237600376,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
76,13/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Intenso,0,0,8,28,w37700883,16.8626282459368,41.1116791688598,8,mattina,w37700883,residential,w37700883,1,40.30221991197471,1,82.39595835434704,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
77,13/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,12,30,w30002088,16.8652198485115,41.1072256744754,8,pomeriggio,w30002088,primary,Viale Papa Giovanni Ventitreesimo,1,57.60647605047604,2,646.1853028842114,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
78,13/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,13,15,w25654998,16.8648297456907,41.1032465926481,8,pomeriggio,w25654998,residential,Piazzetta dei Papi,1,40.30221991197471,1,54.19834139761482,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
79,13/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,14,30,w48563881,16.8693513197769,41.1213620632731,2,pomeriggio,w48563881,residential,Piazza Umberto Primo,1,40.30221991197471,1,139.65772097464955,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
80,13/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,18,15,w100126148,16.8302148448916,41.1124986190943,9,sera,w100126148,secondary,Via Bruno Buozzi,0,30.0,2,1170.7633359640747,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
81,14/01/2022,1,Statale entro l abitato,Rettilineo,1,Asfaltata,Sereno,Intenso,0,1,7,20,w28921522,16.8573355074551,41.0900341321897,8,mattina,w28921522,trunk,Tangenziale di Bari,1,90.0,3,1526.2573136122335,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
82,14/01/2022,1,Strada urbana,Rotatoria,1,Asfaltata,Sereno,Normale,0,0,13,30,w48174808,16.8485079323269,41.1143500489578,8,pomeriggio,w48174808,secondary,w48174808,1,51.70714492631247,1,20.462119033098894,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
83,14/01/2022,1,Strada urbana,Intersezione non regolata/non segnalata,1,Asfaltata,Sereno,Intenso,0,1,15,0,w30653669,16.8599563879039,41.1069092931903,8,pomeriggio,w30653669,tertiary,Viale Papa Pio Dodicesimo,0,55.63033254141414,2,627.9442689629376,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
84,14/01/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,1,18,5,w30633410,16.8875484541767,41.1152457615013,5,sera,w30633410,secondary,Via Apulia,1,51.70714492631247,1,78.02487106650344,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
85,14/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,18,15,w80317990,16.7852638263357,41.1275715376989,11,sera,w80317990,unclassified,w80317990,0,39.42018686626061,1,394.716758193648,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
86,14/01/2022,1,Provinciale entro l abitato,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,22,47,w1223005493,16.7734128821518,41.1313445716982,11,sera,w1223005493,residential,w1223005493,1,40.30221991197471,1,106.41469020273637,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
87,15/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,9,20,w1070605626,16.8518303629554,41.1291405963194,4,mattina,w1070605626,secondary,Corso Vittorio Veneto,0,51.70714492631247,4,55.385859682094825,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
88,15/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,9,45,w1236614316,16.8781682591979,41.1065478235413,6,mattina,w1236614316,tertiary,Via Giuseppe Fanelli,0,50.0,1,104.16798784446729,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
89,15/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,11,50,w24884077,16.866441671728,41.1245311522612,2,mattina,w24884077,residential,Via Marchese di Montrone,1,40.30221991197471,1,445.2406671589467,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
90,15/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,18,20,w25654677,16.8678896376413,41.10988753742,7,sera,w25654677,residential,Via Isonzo,1,40.30221991197471,1,506.33651414833645,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
91,15/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,22,25,w29975372,16.8560812933054,41.127001462386,4,sera,w29975372,tertiary,Via Napoli,1,55.63033254141414,1,667.7053894393683,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
92,16/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,2,30,w30277236,16.8770798360583,41.1232392485544,3,notte,w30277236,residential,Piazza Armando Diaz,1,40.30221991197471,1,94.90910700126736,3,III - MADONNELLA,503783.4742221417,10259,20363.907362861064
93,16/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,3,0,w24884090,16.873686524156,41.1222791512569,2,notte,w24884090,residential,Via Matteo Renato Imbriani,1,40.30221991197471,1,371.0078757331091,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
94,16/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,14,30,w991208886,16.8713563,41.0975952,7,pomeriggio,w991208886,service,w991208886,0,31.072739693401605,1,119.67272281290879,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
95,16/01/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,16,20,w568741095,16.8142746545899,41.1240919441808,9,pomeriggio,w568741095,secondary,Viale Europa,0,50.0,1,30.685764712310956,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
96,17/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,0,0,w27378276,16.9134886729531,41.1057873822255,5,notte,w27378276,residential,Via Arturo Toscanini,0,40.30221991197471,1,375.2196900159793,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
97,17/01/2022,1,Strada urbana,Intersezione stradale segnalata,1,Asfaltata,Sereno,Intenso,0,0,0,0,w25655039,16.8665412089204,41.1010193545753,8,notte,w25655039,unclassified,Via Papa Paolo VI,1,39.42018686626061,1,158.1351074037766,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
98,17/01/2022,1,Strada urbana,Curva senza visuale libera,1,Asfaltata,Sereno,Normale,0,1,8,5,w180534898,16.9160118870125,41.1118454628165,5,mattina,w180534898,secondary,Via Giovanni di Cagno Abbrescia,0,51.70714492631247,1,638.493864850904,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
99,17/01/2022,0,Provinciale,Curva a visuale libera,0,Asfaltata,Sereno,Normale,0,1,8,20,w45827645,16.768184513193,41.1284550942697,12,mattina,w45827645,secondary,SP 156 Bitonto - Aeroporto Palese,0,70.0,2,2220.749165690733,12,XII - PALESE - MACCHIE,9896021.478098463,13980,1412.6889306920016
100,17/01/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,8,35,w134805760,16.8647501575821,41.1088256536959,8,mattina,w134805760,residential,Via Nicola Garrone,1,40.30221991197471,1,277.12897980702127,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
